class name,time,location,instructors,dates,campus
ENC 1101 - Writing and Rhetoric I,MoWe 1:00PM - 3:45PM,Graham Center 276,Andrew Golden,08/26/2024 - 10/12/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Th 9:30AM - 10:45AM,"Comp, Arts, Sci & Educat 143","Tania Lopez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 11:00AM - 12:15PM,Charles E. Perry (PC) 441,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Th 9:30AM - 10:45AM,"Comp, Arts, Sci & Educat 145","Cayce Wicks,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Fr 11:00AM - 12:15PM,Graham Center 273A,"Jeffrey Wehr,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Th 8:00AM - 9:15AM,"Comp, Arts, Sci & Educat 143","Tania Lopez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWeFr 4:00PM - 4:50PM,Graham Center 276,Michael Krall,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Fr 12:30PM - 1:45PM,Graham Center 273A,"Jeffrey Wehr,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Mo 11:00AM - 12:15PM,Owa Ehan 102,"Carolina Villalba,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,We 2:00PM - 3:15PM,Charles E. Perry (PC) 419,"Ming Fang,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,We 11:00AM - 12:15PM,"Comp, Arts, Sci & Educat 132","Carolina Villalba,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 12:30PM - 1:45PM,"Comp, Arts, Sci & Educat 132",Shawbeta Seal,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Mo 12:30PM - 1:45PM,Deuxieme Maison 193,"Christine Gregory,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,We 12:30PM - 1:45PM,Charles E. Perry (PC) 422,"Christine Gregory,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,Fr 2:00PM - 3:15PM,Graham Center 273A,"Jeffrey Wehr,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 8:00AM - 9:15AM,Graham Center 273A,"Kimberly Harrison,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 5:00PM - 6:15PM,Graham Center 276,Ileah Hoppner,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 5:00PM - 6:15PM,Graham Center 275B,Courtney Glass,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 445,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 11:00AM - 12:15PM,Graham Center 273B,Jose Norono Rojas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 425,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 9:30AM - 10:45AM,Deuxieme Maison 144,"Kimberly Harrison,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 12:30PM - 1:45PM,Graham Center 273B,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 12:30PM - 1:45PM,Charles E. Perry (PC) 445,Timothy Malik,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 2:00PM - 3:15PM,Charles E. Perry (PC) 441,Timothy Malik,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 9:30AM - 10:45AM,Owa Ehan 222,Malena Pendola Biondi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 11:00AM - 12:15PM,Charles E. Perry (PC) 447,Celeste Giglio,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 3:30PM - 4:45PM,Deuxieme Maison 164,Timothy Malik,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 12:30PM - 1:45PM,Graham Center 271B,Joshua Falcon,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 3:30PM - 4:45PM,Graham Center 275A,Jemercis Lazo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 9:30AM - 10:45AM,Deuxieme Maison 194,Joshua Falcon,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,TuTh 2:00PM - 3:15PM,Chem & Physics 115,Nicholas Cabezas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 12:30PM - 1:45PM,Deuxieme Maison 163,Celeste Giglio,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1101 - Writing and Rhetoric I,MoWe 2:00PM - 3:15PM,Charles E. Perry (PC) 416,Carolina Villalba,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Mo 11:00AM - 12:15PM,Graham Center 271B,"Kacee Belcher,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 8:30AM - 11:15AM,Graham Center 277,Andrew Golden,10/21/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Mo 12:30PM - 1:45PM,Charles E. Perry (PC) 443,"Kacee Belcher,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 1:00PM - 3:45PM,Graham Center 276,Andrew Golden,10/21/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 9:30AM - 10:45AM,Deuxieme Maison 144,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 9:00AM - 9:50AM,Graham Center 275A,Rex Ellsworth,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 3:30PM - 4:45PM,Charles E. Perry (PC) 445,Vytautas Malesh,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 9:00AM - 9:50AM,Graham Center 271A,Mario Avalos,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 8:00AM - 9:15AM,Graham Center 275A,Shawbeta Seal,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Mo 9:30AM - 10:45AM,Graham Center 275B,"Carolina Villalba,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 12:00PM - 12:50PM,Ocean Bank Convoc Center 121,Nathaniel Dukes,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 7:00AM - 7:50AM,Graham Center 273A,Mario Avalos,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 2:00PM - 3:15PM,Charles E. Perry (PC) 422,Jemercis Lazo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 8:00AM - 9:15AM,Graham Center 271A,Malena Pendola Biondi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 3:30PM - 4:45PM,Green Library 250,Mario Avalos,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 10:00AM - 10:50AM,Graham Center 275A,Rex Ellsworth,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 8:00AM - 9:15AM,Owa Ehan 222,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Mo 2:00PM - 3:15PM,Graham Center 275A,"Kacee Belcher,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 9:30AM - 10:45AM,Deuxieme Maison 193,Nicholas Cabezas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 11:00AM - 11:50AM,"Comp, Arts, Sci & Educat 145",Nathaniel Dukes,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 12:30PM - 1:45PM,Charles E. Perry (PC) 419,"Kimberly Harrison,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 447,Shawbeta Seal,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 8:00AM - 8:50AM,Graham Center 271A,Rex Ellsworth,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 11:00AM - 12:15PM,Deuxieme Maison 144,Joshua Falcon,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 9:30AM - 10:45AM,Charles E. Perry (PC) 445,Timothy Malik,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 3:30PM - 4:45PM,Graham Center 275A,Jemercis Lazo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Tu 8:00AM - 9:15AM,Graham Center 273A,Kimberly Miles,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 12:30PM - 1:45PM,Deuxieme Maison 164,Kimberly Miles,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 10:00AM - 10:50AM,Graham Center 271A,Nathaniel Dukes,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 6:25PM - 7:40PM,Graham Center 273A,Ileah Hoppner,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 2:00PM - 3:15PM,Charles E. Perry (PC) 416,Courtney Glass,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 11:00AM - 12:15PM,Owa Ehan 222,Malena Pendola Biondi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 3:00PM - 3:50PM,Graham Center 271A,Michael Krall,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,Tu 6:40AM - 7:55AM,Graham Center 273A,Kimberly Miles,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 2:00PM - 3:15PM,Charles E. Perry (PC) 445,Beverly Eisenstadt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 2:00PM - 3:15PM,Owa Ehan 222,Malena Pendola Biondi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 11:00AM - 12:15PM,"Comp, Arts, Sci & Educat 138",Shawbeta Seal,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 12:30PM - 1:45PM,Deuxieme Maison 163,Nicholas Cabezas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 12:30PM - 1:45PM,Deuxieme Maison 144,Beverly Eisenstadt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 2:00PM - 2:50PM,Graham Center 271A,William Lisenbee,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 5:00PM - 6:15PM,Graham Center 275B,Peter Gitto,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 6:25PM - 7:40PM,Graham Center 276,Yates Diaz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 2:00PM - 3:15PM,Graham Center 288,Jemercis Lazo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 11:00AM - 12:15PM,Charles E. Perry (PC) 445,Peter Gitto,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWeFr 8:00AM - 8:50AM,Owa Ehan 100,Mario Avalos,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 3:30PM - 4:45PM,Deuxieme Maison 163,Joshua Falcon,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 2:00PM - 3:15PM,Charles E. Perry (PC) 445,Celeste Giglio,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 5:00PM - 6:15PM,Graham Center 276,Celeste Giglio,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 11:00AM - 12:15PM,Charles E. Perry (PC) 445,Nicholas Cabezas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 8:00AM - 9:15AM,Graham Center 271B,"Kimberly Harrison,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,TuTh 3:30PM - 4:45PM,Graham Center 271A,"Justin Grant,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 12:30PM - 1:45PM,Graham Center 271A,Jose Norono Rojas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1102 - Writing and Rhetoric II,MoWe 5:00PM - 6:15PM,"Comp, Arts, Sci & Educat 132",Shewonda Leger,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1930 - Essay Writing,MoWe 11:00AM - 12:15PM,Owa Ehan 222,Christine Gregory,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1930 - Essay Writing,TuTh 5:00PM - 6:15PM,Graham Center 275A,Cayce Wicks,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1930 - Essay Writing,TuTh 11:00AM - 12:15PM,Graham Center 283B,Cayce Wicks,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 1930 - Essay Writing,TuTh 2:00PM - 3:15PM,Graham Center 283B,Cayce Wicks,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 2304 - College Writing for Transfer Students,We 12:30PM - 1:45PM,Charles E. Perry (PC) 441,Ming Fang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 443,Patricia Warman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,TuTh 5:00PM - 6:15PM,Graham Center 271B,Beverly Eisenstadt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,MoWe 2:00PM - 3:15PM,Labor Center 301,Peter Gitto,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,TuTh 2:00PM - 3:15PM,Graham Center 278B,Patricia Warman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,MoWe 12:30PM - 1:45PM,Charles E. Perry (PC) 447,Peter Gitto,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,TuTh 12:30PM - 1:45PM,Owa Ehan 222,Marta Gierczyk,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,MoWe 9:30AM - 10:45AM,Charles E. Perry (PC) 425,Vytautas Malesh,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3213 - Professional and Technical Writing,MoWe 11:00AM - 12:15PM,Deuxieme Maison 163,Vytautas Malesh,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,MoWe 11:00AM - 12:15PM,Charles E. Perry (PC) 443,Michael Sohan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,Fr 10:00AM - 12:45PM,Green Library 137,Justin Grant,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,We 5:00PM - 7:40PM,Green Library 137,Justin Grant,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,TuTh 11:00AM - 12:15PM,Deuxieme Maison 163,Patricia Warman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,TuTh 12:30PM - 1:45PM,"Comp, Arts, Sci & Educat 138",Patricia Warman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3249 - Professional and Technical Writing for Computing,MoWe 12:30PM - 1:45PM,Graham Center 275B,Michael Sohan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3334 - Introduction to Writing Studies,TuTh 12:30PM - 1:45PM,Green Library 137,Cayce Wicks,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3354 - Writing as Social Action,MoWe 11:00AM - 12:15PM,Graham Center 273A,Shewonda Leger,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3371 - Rhetorical Theory and Practice,TuTh 11:00AM - 12:15PM,"Comp, Arts, Sci & Educat 132",Kristine Acosta,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3465 - Legal Writing,Tu 3:30PM - 4:45PM,Academic Health Center 4 -202,Beverly Eisenstadt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3465 - Legal Writing,Th 3:30PM - 4:45PM,Owa Ehan 222,Beverly Eisenstadt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3492 - Interdisciplinary Writing for Writing Fellows,TuTh 12:30PM - 1:45PM,Green Library 125,Charles Donate,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 3501 - Teaching Writing in Secondary Contexts,MoWe 9:30AM - 10:45AM,Graham Center 273B,Michael Sohan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 4355 - Writing About Film,MoWe 2:00PM - 3:15PM,"Comp, Arts, Sci & Educat 136",Shewonda Leger,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 4357 - How To Go Public,TuTh 9:30AM - 10:45AM,Deuxieme Maison 163,Marta Gierczyk,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 4405 - Queer Rhetorics,We 12:30PM - 3:15PM,Owa Ehan 222,Justin Grant,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 4437 - Visual Rhetoric and Document Design,TuTh 2:00PM - 3:15PM,Charles E. Perry (PC) 419,Luke Thominet,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 4930 - Special Topics in Composition,Mo 12:30PM - 3:15PM,Owa Ehan 222,Ana Menendez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 5703 - Rhetorical Traditions,Th 5:00PM - 7:40PM,Graham Center 283B,Vernon Dickson,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENC 6736 - Writing Across Conventions,We 3:30PM - 6:15PM,Labor Center 301,Kristine Acosta,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 2012 - Approaches to Literature,Mo 3:30PM - 4:45PM,Green Library 250,Kenneth Johnson,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 2012 - Approaches to Literature,TuTh 2:00PM - 3:15PM,Graham Center 273B,Nathaniel Cadle,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 4121 - History Of Film,TuTh 12:30PM - 1:45PM,Green Library 250,Andrew Strycharski,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 4132 - Studies In The Film,Tu 5:00PM - 7:40PM,"Comp, Arts, Sci & Educat 134",Dan Bentley Baker,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 4132 - Studies In The Film,Tu 5:00PM - 7:50PM,Green Library 250,Andrew Strycharski,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 5971 - Thesis and Dissertation Workshop,Mo 5:00PM - 7:40PM,Deuxieme Maison 457,Michael Gillespie,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 6937 - Teaching College Composition,Tu 9:30AM - 12:15PM,Graham Center 271B,Cynthia Chinelly,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENG 6937 - Teaching College Composition,Th 9:30AM - 12:15PM,College of Business Complex142,Christine Martorana,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ENL 5220 - Major British Literary Figures,We 6:25PM - 9:15PM,Graham Center 283B,James Sutton,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 3013 - General Linguistics,TuTh 11:00AM - 12:15PM,Deuxieme Maison 144,Yaobin Liu,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 4214 - Applied Phonetics,Mo 2:00PM - 4:45PM,Owa Ehan 102,Mehmet Yavas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 4430 - Gen Moph & Syntax,Th 6:00PM - 8:45PM,Graham Center 283A,"Ellen Thompson,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 4680 - Mod English Grammar,TuTh 2:00PM - 3:15PM,Green Library 250,Tometro Hopkins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 5206 - Phonetics,Mo 5:00PM - 7:45PM,Graham Center 272,Mehmet Yavas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 5211 - Applied Phonetics,Mo 2:00PM - 4:45PM,Owa Ehan 102,Mehmet Yavas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 6510 - Syntax I,Th 6:00PM - 8:45PM,Graham Center 283A,"Ellen Thompson,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 6937 - Seminar in Linguistics,We 2:00PM - 4:45PM,Academic Health Center 4 -202,Tometro Hopkins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIN 6937 - Seminar in Linguistics,We 5:00PM - 7:40PM,Owa Ehan 102,Phillip Carter,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIT 1000 - Introduction to Literature,TuTh 2:00PM - 3:15PM,"Comp, Arts, Sci & Educat 145",Andrew Strycharski,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIT 1000 - Introduction to Literature,Th 5:00PM - 7:40PM,Owa Ehan 102,Michael Gillespie,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIT 3671 - Global Issues in Literature,Th 5:00PM - 7:50PM,Owa Ehan 100,Dan Bentley Baker,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIT 4224 - Exile and Literature: An Interdisciplinary Approach,Mo 6:25PM - 9:15PM,Graham Center 271A,James Sutton,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
LIT 5934 - Special Topics,We 12:30PM - 1:45PM,Deuxieme Maison 457,Rhona Trauvitch,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
IDS 3183 - Health Without Borders,We 2:00PM - 3:15PM,Academic Health Center 3 -110,Alok Deoraj,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
